comuna,op_ci,tip_op_sup,tip_op_seg_ca,tip_op_seg_vd,op_cr,largo_m,id_2
EL BOSQUE,0,0,0,0,1,10.4063481798,2479
EL BOSQUE,0,0,0,0,0,10.6469367962,2481
SAN BERNARDO,0,0,0,0,0,311.171641196,2487
SAN BERNARDO,1,0,0,1,0,83.1555891974,2490
SAN BERNARDO,1,0,0,1,0,36.0560318467,2492
SAN BERNARDO,1,1,0,1,0,51.0732433634,2495
RECOLETA,1,0,0,1,0,59.6407705397,2496
RECOLETA,0,0,0,0,1,7.78517693668,2497
RECOLETA,1,0,0,1,0,59.4275079552,2498
RECOLETA,0,0,0,0,1,7.25133683259,2499
RECOLETA,1,0,0,1,0,59.232335302,2500
RECOLETA,0,0,0,0,1,7.57375789516,2501
RECOLETA,1,0,0,1,0,60.7861855651,2502
RECOLETA,0,0,0,0,0,8.22462450984,2503
RECOLETA,1,0,0,1,0,58.9081410884,2504
RECOLETA,0,0,0,0,0,9.77852614257,2505
RECOLETA,1,0,0,1,0,59.2202264255,2506
RECOLETA,0,0,0,0,0,8.09960121387,2507
RECOLETA,1,0,0,1,0,61.8897784083,2508
RECOLETA,0,0,0,0,0,6.35375479309,2509
RECOLETA,1,0,0,1,0,58.4020786522,2510
CONCHALÍ,1,1,0,0,0,343.76664947,2511
CONCHALÍ,1,1,0,1,0,121.032289605,2512
CONCHALÍ,0,0,0,0,1,8.2441835124,2513
CONCHALÍ,1,1,0,0,0,192.735950053,2515
CONCHALÍ,1,1,0,1,0,771.584881351,2521
EL BOSQUE,1,1,1,0,0,122.80675334,2577
EL BOSQUE,1,1,1,0,0,125.592715833,2579
EL BOSQUE,0,0,0,0,0,7.78360817699,2576
EL BOSQUE,0,0,0,0,0,15.7897915743,2578
LA CISTERNA,0,0,0,0,0,13.3689745774,2580
LA CISTERNA,0,0,0,0,0,18.9224796755,2587
LA CISTERNA,1,0,1,0,0,128.222586342,2581
LA CISTERNA,0,0,0,0,1,12.7831689249,2582
LA CISTERNA,0,0,0,0,0,9.55796670019,2584
LA CISTERNA,1,0,1,0,0,48.0953819036,2585
LA CISTERNA,1,1,0,0,0,128.209923617,2583
LA CISTERNA,1,1,0,1,0,86.1519058997,2586
EL BOSQUE,0,0,0,0,1,12.39877136,2574
EL BOSQUE,1,1,0,1,0,42.4792359261,2557
EL BOSQUE,0,0,0,0,1,9.43595923568,2558
EL BOSQUE,1,1,0,1,0,38.8630953686,2559
EL BOSQUE,0,0,0,0,1,7.50839995909,2560
EL BOSQUE,1,1,0,1,0,43.5638968606,2561
EL BOSQUE,0,0,0,0,1,9.13738866918,2562
EL BOSQUE,1,1,0,1,0,74.0942322045,2563
EL BOSQUE,0,0,0,0,1,12.7959292622,2564
EL BOSQUE,1,1,0,1,0,77.1926503046,2565
EL BOSQUE,0,0,0,0,1,10.626816712,2566
EL BOSQUE,1,1,0,1,0,75.5632737722,2567
EL BOSQUE,0,0,0,0,1,12.1119563217,2568
EL BOSQUE,1,1,0,1,0,55.6553265308,2569
EL BOSQUE,0,0,0,0,1,12.9213230637,2570
EL BOSQUE,1,1,0,1,0,74.6452349995,2571
LA CISTERNA,0,0,0,0,1,8.34389753601,2589
LA CISTERNA,1,0,1,0,0,133.797580974,2588
LA CISTERNA,1,0,1,0,0,110.882955765,2590
LA CISTERNA,0,0,0,0,0,8.56738389023,2591
LA CISTERNA,1,0,1,0,0,77.1098979568,2592
LA CISTERNA,0,0,0,0,0,4.50232936195,2593
LA CISTERNA,0,0,0,0,0,78.0992098734,2594
LA CISTERNA,0,0,0,0,0,5.49164084926,2595
LA CISTERNA,0,0,0,0,0,54.7592270939,2596
LA CISTERNA,0,0,0,0,0,7.08285188997,2597
LA CISTERNA,0,0,0,0,0,49.9139663394,2598
LA CISTERNA,0,0,0,0,0,7.36865060163,2599
LA CISTERNA,0,0,0,0,0,75.3815923418,2600
LA CISTERNA,1,0,1,0,0,91.9978987911,2601
LA CISTERNA,0,0,0,0,0,11.093034849,2602
LA CISTERNA,1,0,1,0,0,31.7834105637,2603
LA CISTERNA,0,0,0,0,0,5.32465923267,2604
LA CISTERNA,0,0,0,0,0,35.9729563506,2605
LA CISTERNA,1,0,1,0,0,44.7180304868,2606
LA CISTERNA,0,0,0,0,0,12.9471310256,2607
LA CISTERNA,1,0,1,0,0,53.3233697471,2608
LA CISTERNA,0,0,0,0,0,9.53714874816,2609
LA CISTERNA,1,0,1,0,0,23.3641798628,2610
LA CISTERNA,0,0,0,0,0,50.3427430519,2611
LA CISTERNA,1,0,1,0,0,35.8003314493,2612
LA CISTERNA,0,0,0,0,0,7.38260213269,2613
LA CISTERNA,1,0,1,0,0,77.769421458,2614
LA CISTERNA,0,0,0,0,0,11.0535346423,2615
LA CISTERNA,1,0,1,0,0,44.2755501624,2616
LA CISTERNA,0,0,0,0,0,10.0283133203,2617
LA CISTERNA,1,0,1,0,0,50.8054923933,2618
LA CISTERNA,0,0,0,0,0,6.48633674776,2619
LA CISTERNA,1,0,1,0,0,61.2985944929,2620
SAN RAMÓN,0,0,0,0,0,8.43873733274,2621
SAN RAMÓN,1,0,1,0,0,64.3668936012,2622
SAN RAMÓN,0,0,0,0,0,6.6442319292,2623
SAN RAMÓN,1,0,1,0,0,38.7186682645,2624
SAN RAMÓN,0,0,0,0,0,5.44889729049,2625
SAN RAMÓN,1,0,1,0,0,41.9117285261,2626
SAN RAMÓN,0,0,0,0,0,6.49246357546,2627
SAN RAMÓN,1,0,1,0,0,42.5973964284,2628
SAN RAMÓN,0,0,0,0,0,3.68648256485,2629
SAN RAMÓN,1,0,1,0,0,134.651718016,2630
SAN RAMÓN,0,0,0,0,0,4.52892449135,2631
SAN RAMÓN,1,0,1,0,0,41.2599633732,2632
SAN RAMÓN,0,0,0,0,0,5.02400709127,2633
SAN RAMÓN,1,0,1,0,0,41.6952747827,2634
SAN RAMÓN,0,0,0,0,0,5.64734035235,2635
SAN RAMÓN,1,0,1,0,0,37.6584179607,2636
SAN RAMÓN,0,0,0,0,0,6.97050162429,2637
SAN RAMÓN,1,0,1,0,0,16.3143127831,2638
SAN RAMÓN,0,0,0,0,0,4.02355013497,2639
SAN RAMÓN,1,0,1,0,0,109.801874494,2640
SAN RAMÓN,0,0,0,0,0,12.2402239644,2641
SAN RAMÓN,1,0,1,0,0,163.954963679,2642
SAN RAMÓN,0,0,0,0,0,10.1810130359,2643
SAN RAMÓN,1,0,1,0,0,130.375813553,2644
SAN RAMÓN,0,0,0,0,0,10.1524980116,2645
SAN RAMÓN,1,0,1,0,0,36.235460281,2646
SAN RAMÓN,0,0,0,0,0,9.96970222742,2647
SAN RAMÓN,1,0,1,0,0,37.6091174077,2648
SAN RAMÓN,0,0,0,0,0,7.8817910051,2649
SAN RAMÓN,1,0,1,0,0,41.2616661393,2650
SAN RAMÓN,0,0,0,0,0,5.49525466737,2651
SAN RAMÓN,1,0,1,0,0,127.241818473,2652
SAN RAMÓN,0,0,0,0,0,9.61387588244,2653
SAN RAMÓN,1,0,1,0,0,38.6588752841,2654
SAN RAMÓN,0,0,0,0,0,7.90573799741,2655
SAN RAMÓN,1,0,1,0,0,38.859271232,2656
SAN RAMÓN,0,0,0,0,0,8.17751407583,2657
SAN RAMÓN,1,0,1,0,0,35.6896957916,2658
SAN RAMÓN,0,0,0,0,0,9.92382743265,2659
SAN RAMÓN,1,0,1,0,0,69.4404283416,2660
SAN RAMÓN,0,0,0,0,0,11.1910653274,2661
SAN RAMÓN,1,0,1,0,0,55.0525310599,2662
SAN RAMÓN,0,0,0,0,0,10.3958414179,2663
SAN RAMÓN,1,0,1,0,0,79.5082397499,2664
SAN RAMÓN,0,0,0,0,0,8.61424199434,2665
SAN RAMÓN,1,0,1,0,0,147.698928677,2666
CONCHALÍ,0,0,0,0,0,252.847715478,2667
CONCHALÍ,0,0,0,0,0,128.547305788,2669
CONCHALÍ,0,0,0,0,0,94.5839346346,2671
CONCHALÍ,0,0,0,0,0,90.2322805061,2673
CONCHALÍ,0,0,0,0,0,44.0517258815,2675
CONCHALÍ,0,0,0,0,0,44.4503873001,2677
CONCHALÍ,0,0,0,0,0,37.6246706753,2679
CONCHALÍ,0,0,0,0,0,39.9446515272,2681
CONCHALÍ,0,0,0,0,0,44.7070430231,2683
CONCHALÍ,0,0,0,0,0,95.1748471128,2685
CONCHALÍ,0,0,0,0,0,34.7094851525,2687
CONCHALÍ,0,0,0,0,0,13.9383422867,2689
CONCHALÍ,0,0,0,0,1,16.9601053995,2668
CONCHALÍ,0,0,0,0,1,15.8838620823,2670
CONCHALÍ,0,0,0,0,1,9.11153805837,2672
CONCHALÍ,0,0,0,0,1,8.50893117702,2674
CONCHALÍ,0,0,0,0,1,15.9650521417,2676
CONCHALÍ,0,0,0,0,1,7.75185207824,2678
CONCHALÍ,0,0,0,0,1,10.2746275052,2680
CONCHALÍ,0,0,0,0,1,10.1798244093,2682
CONCHALÍ,0,0,0,0,1,14.319214801,2684
CONCHALÍ,0,0,0,0,1,10.6729988295,2686
CONCHALÍ,0,0,0,0,1,7.9565271948,2688
LO PRADO,1,1,0,0,0,138.60739168,2940
LO PRADO,0,0,0,0,1,9.68510195482,2941
LO PRADO,1,1,0,0,0,14.4463000009,2942
LO PRADO,0,0,0,0,1,6.99221218511,2943
LO PRADO,1,1,0,0,0,42.473208202,2944
LO PRADO,0,0,0,0,1,11.6159478791,2945
LO PRADO,1,1,0,0,0,47.1754371714,2946
LO PRADO,0,0,0,0,1,12.0910787236,2948
LO PRADO,1,1,0,0,0,165.933585282,2950
LO PRADO,0,0,0,0,1,11.5931484805,2952
LO PRADO,1,1,0,0,0,31.1155052257,2953
LO PRADO,0,0,0,0,1,16.204946197,2954
LO PRADO,1,1,0,0,0,138.265993449,2955
LO PRADO,0,0,0,0,1,16.1121972018,2956
LO PRADO,1,1,0,0,0,53.1806091775,2957
LO PRADO,0,0,0,0,0,15.4118088953,2958
LO PRADO,1,1,0,0,0,139.345130694,2947
LO PRADO,0,0,0,0,0,7.28090958342,2949
LO PRADO,1,1,0,0,0,40.8784140904,2951
LO PRADO,0,0,0,0,1,14.0236240784,2959
LO PRADO,1,1,0,0,0,123.693183012,2960
LO PRADO,0,0,0,0,1,12.3176986178,2938
LO PRADO,1,1,0,0,0,48.1079494503,2937
LO PRADO,0,0,0,0,1,11.1125000007,2936
LO PRADO,1,1,0,0,0,56.6919078055,2935
LO PRADO,0,0,0,0,1,12.7599232479,2934
LO PRADO,1,1,0,0,0,107.738807989,2933
LO PRADO,0,0,0,0,0,12.5044336896,2932
LO PRADO,1,1,0,0,0,18.4177368656,2931
LO PRADO,0,0,0,0,1,10.5881613988,2930
LO PRADO,1,1,0,0,0,176.437960656,2929
LO PRADO,0,0,0,0,1,12.1316579654,2928
LO PRADO,1,1,0,0,0,122.411056609,2927
LO PRADO,0,0,0,0,0,11.55860765,2926
LO PRADO,1,1,0,0,0,185.844799985,2925
LA GRANJA,0,0,0,0,1,14.8710288437,3016
LA GRANJA,0,0,0,0,0,205.911250197,3017
LA GRANJA,0,0,0,0,1,10.4255532123,3018
LA GRANJA,0,0,0,0,0,95.5209908794,3019
LA GRANJA,0,0,0,0,1,14.5804000562,3020
LA GRANJA,0,0,0,0,0,255.715013044,3021
LA GRANJA,1,1,0,1,0,47.4479875574,3022
LA GRANJA,0,0,0,0,1,7.00253340261,3023
LA GRANJA,1,1,0,1,0,43.1148056429,3024
LA GRANJA,0,0,0,0,1,7.30754311466,3025
LA GRANJA,1,1,0,1,0,43.9584122274,3026
LA GRANJA,0,0,0,0,1,6.99832980774,3027
LA GRANJA,1,1,0,1,0,39.2651106512,3028
LA GRANJA,0,0,0,0,1,11.2081333895,3029
LA GRANJA,1,1,0,1,0,41.5013704059,3030
LA GRANJA,0,0,0,0,1,5.55703392301,3031
LA GRANJA,1,1,0,1,0,44.4274802608,3032
LA GRANJA,0,0,0,0,1,5.73374938493,3033
LA GRANJA,1,1,0,1,0,45.1268931932,3034
LA GRANJA,0,0,0,0,1,3.38638967823,3035
LA GRANJA,1,1,0,1,0,49.6217949872,3036
LA GRANJA,0,0,0,0,1,5.68244983904,3037
LA GRANJA,1,1,0,1,0,48.469376348,3038
LA GRANJA,0,0,0,0,1,4.16516128097,3039
LA GRANJA,1,1,0,1,0,45.6251797813,3040
LA GRANJA,0,0,0,0,1,5.3250906142,3041
LA GRANJA,1,1,0,1,0,86.1544413491,3042
LA GRANJA,0,0,0,0,1,6.28629099711,3043
LA GRANJA,1,1,0,1,0,44.0038351566,3044
LA GRANJA,0,0,0,0,1,5.2593989633,3045
LA GRANJA,1,1,0,1,0,45.6035565561,3046
LA GRANJA,0,0,0,0,1,5.35079342263,3047
LA GRANJA,1,1,0,1,0,39.2047199102,3048
LA GRANJA,0,0,0,0,1,4.16514381196,3049
LA GRANJA,1,1,0,1,0,67.4923685481,3050
LA GRANJA,0,0,0,0,1,4.03484590095,3051
LA GRANJA,1,1,0,1,0,13.1438400883,3052
LA GRANJA,0,0,0,0,0,158.238933759,3015
PROVIDENCIA,1,1,1,0,0,51.875820061,3013
PROVIDENCIA,0,0,0,0,0,38.9334870491,3012
PROVIDENCIA,1,1,1,0,0,167.587207901,3011
PROVIDENCIA,0,0,0,0,0,12.653983563,3010
PROVIDENCIA,1,1,1,0,0,5.20227469205,3009
PROVIDENCIA,0,0,0,0,1,12.0801741748,3008
PROVIDENCIA,1,1,1,0,0,97.8996984663,3007
PROVIDENCIA,0,0,0,0,0,16.939491016,3006
PROVIDENCIA,1,1,1,0,0,29.0401320595,3005
PROVIDENCIA,0,0,0,0,0,11.4918418172,3004
PROVIDENCIA,1,1,1,0,0,54.9917028869,3003
PROVIDENCIA,0,0,0,0,0,23.8278831978,3002
PROVIDENCIA,1,1,1,0,0,92.4556206315,3001
PROVIDENCIA,1,1,1,0,0,6.55849258534,3000
PROVIDENCIA,0,0,0,0,0,16.3387933491,2999
PROVIDENCIA,1,1,1,0,0,202.682176844,2998
PROVIDENCIA,0,0,0,0,0,16.332726401,2997
PROVIDENCIA,1,1,1,0,0,137.851548468,2996
PROVIDENCIA,0,0,0,0,0,16.7338956656,2995
PROVIDENCIA,1,1,1,0,0,199.308743122,2994
PROVIDENCIA,0,0,0,0,0,15.7303047008,2993
PROVIDENCIA,0,0,0,0,0,174.322327159,2992
PROVIDENCIA,0,0,0,0,0,14.0764756284,2991
PROVIDENCIA,0,0,0,0,0,188.491703008,2990
PROVIDENCIA,0,0,0,0,0,19.2581676826,2989
PROVIDENCIA,0,0,0,0,0,273.176757534,2988
PROVIDENCIA,0,0,0,0,0,15.0682315687,2987
PROVIDENCIA,0,0,0,0,0,165.586667655,2986
PROVIDENCIA,0,0,0,0,0,13.4434256441,2985
PROVIDENCIA,0,0,0,0,0,73.0081229011,2984
PROVIDENCIA,0,0,0,0,0,11.8627789743,2983
PROVIDENCIA,0,0,0,0,0,70.6823464932,2982
PROVIDENCIA,0,0,0,0,0,22.3298240937,2981
PROVIDENCIA,0,0,0,0,0,81.1799969889,2980
PROVIDENCIA,0,0,0,0,0,12.2456599905,2979
PROVIDENCIA,0,0,0,0,0,77.9029863394,2978
PROVIDENCIA,0,0,0,0,0,13.477865651,2977
PROVIDENCIA,0,0,0,0,0,75.2430084364,2976
PROVIDENCIA,0,0,0,0,0,12.3545146895,2975
PROVIDENCIA,0,0,0,0,0,75.7996457713,2974
PROVIDENCIA,0,0,0,0,0,12.1899230821,2973
PROVIDENCIA,0,0,0,0,0,105.267414266,2972
PROVIDENCIA,0,0,0,0,0,24.1843999047,2971
PROVIDENCIA,0,0,0,0,0,139.553263433,2970
PROVIDENCIA,0,0,0,0,0,21.4250004313,2969
PROVIDENCIA,0,0,0,0,0,83.9368263624,2968
PROVIDENCIA,0,0,0,0,0,19.2770707009,2967
PROVIDENCIA,0,0,0,0,0,74.8383897205,2966
PROVIDENCIA,0,0,0,0,0,16.546904009,2965
PROVIDENCIA,0,0,0,0,0,169.254069762,2964
PROVIDENCIA,0,0,0,0,0,13.1016009574,2963
PROVIDENCIA,0,0,0,0,0,128.608855076,2962
LA GRANJA,1,1,0,1,0,183.724210563,3053
LA GRANJA,0,0,0,0,1,9.41446998987,3054
LA GRANJA,1,1,0,1,0,123.450013629,3055
LA GRANJA,0,0,0,0,1,6.59235404716,3056
LA GRANJA,1,1,0,1,0,43.3852420454,3057
LA GRANJA,0,0,0,0,1,7.66699581965,3058
LA GRANJA,1,1,0,1,0,101.344758677,3059
LA GRANJA,0,0,0,0,1,5.89831612037,3060
LA GRANJA,1,1,0,1,0,98.7533127878,3061
LA GRANJA,0,0,0,0,1,7.32692822431,3062
LA GRANJA,1,1,0,1,0,118.43496113,3063
LA GRANJA,1,1,0,1,0,102.107974364,3065
LA GRANJA,0,0,0,0,0,7.82958688618,3064
LA FLORIDA,1,0,1,0,0,42.4731184983,3066
LA FLORIDA,0,0,0,0,0,6.08693794452,3070
LA FLORIDA,0,0,0,0,0,5.29335358535,3072
LA FLORIDA,1,0,1,0,0,28.9731082693,3071
LA FLORIDA,1,0,1,0,0,37.0454800418,3073
LA FLORIDA,0,0,0,0,1,8.21169738912,3074
LA FLORIDA,1,0,1,0,0,43.0241976367,3075
LA FLORIDA,0,0,0,0,0,6.61592294767,3076
LA FLORIDA,1,0,1,0,0,22.2312971235,3077
LA FLORIDA,0,0,0,0,1,14.2882125216,3078
LA FLORIDA,0,0,0,0,1,13.6261,3080
LA FLORIDA,1,0,1,0,0,39.4248978945,3079
LA FLORIDA,1,0,1,0,0,56.5148736157,3081
LA FLORIDA,1,0,1,0,0,109.431412401,3083
LA FLORIDA,0,0,0,0,1,8.60297008968,3082
LA FLORIDA,0,0,0,0,1,19.3218484055,3084
LA FLORIDA,1,0,1,0,0,96.7111906034,3085
LA FLORIDA,0,0,0,0,1,12.438214756,3086
LA FLORIDA,1,0,1,0,0,64.6994559755,3087
LA FLORIDA,0,0,0,0,1,10.8479000004,3088
LA FLORIDA,1,0,1,0,0,25.0157975825,3089
LA FLORIDA,0,0,0,0,1,27.2533835453,3090
LA FLORIDA,1,0,1,0,0,232.060049642,3091
LA FLORIDA,0,0,0,0,1,12.4353999998,3092
LA FLORIDA,1,0,1,0,0,362.44490418,3093
LA FLORIDA,0,0,0,0,0,13.6561913622,3094
LA FLORIDA,1,0,1,0,0,75.1778661157,3095
LA FLORIDA,1,0,1,0,0,90.5035420085,3097
LA FLORIDA,0,0,0,0,1,30.3758593609,3096
LA FLORIDA,0,0,0,0,1,13.1251074071,3098
LA FLORIDA,0,0,0,0,1,5.40165003864,3100
LA FLORIDA,1,0,1,0,0,49.7418125177,3099
LA FLORIDA,1,0,1,0,0,107.479644337,3101
LA FLORIDA,1,0,1,0,0,107.00064376,3103
LA FLORIDA,1,0,1,0,0,102.711990724,3105
LA FLORIDA,1,0,1,0,0,105.092819826,3107
LA FLORIDA,1,0,1,0,0,109.380037039,3109
LA FLORIDA,1,0,1,0,0,108.213849794,3111
LA FLORIDA,1,0,1,0,0,107.638436894,3113
LA FLORIDA,1,0,1,0,0,104.619510761,3115
LA FLORIDA,1,0,1,0,0,104.619411524,3117
LA FLORIDA,1,0,1,0,0,106.083692193,3119
LA FLORIDA,1,0,1,0,0,108.902815633,3121
LA FLORIDA,1,0,1,0,0,107.315669673,3123
LA FLORIDA,1,0,1,0,0,110.03976911,3125
LA FLORIDA,1,0,1,0,0,37.6820507386,3127
LA FLORIDA,0,0,0,0,1,14.2884824661,3102
LA FLORIDA,0,0,0,0,1,12.8586999997,3104
LA FLORIDA,0,0,0,0,1,13.1772556851,3106
LA FLORIDA,0,0,0,0,1,15.875,3108
LA FLORIDA,0,0,0,0,1,10.1649597271,3110
LA FLORIDA,0,0,0,0,1,10.574459321399999,3112
LA FLORIDA,0,0,0,0,1,14.4602492609,3114
LA FLORIDA,0,0,0,0,1,15.8781746826,3116
LA FLORIDA,0,0,0,0,1,14.6748127648,3118
LA FLORIDA,0,0,0,0,1,11.2724171934,3120
LA FLORIDA,0,0,0,0,1,13.675557564,3122
LA FLORIDA,0,0,0,0,1,11.2724171935,3124
LA FLORIDA,0,0,0,0,1,10.8136603423,3126
LA FLORIDA,0,0,0,0,0,5.97476616519,3133
LA FLORIDA,0,0,0,0,1,11.0695872322,3137
LA FLORIDA,0,0,0,0,1,12.4304492291,3139
LA FLORIDA,0,0,0,0,0,7.87095215703,3141
LA FLORIDA,0,0,0,0,1,11.7356754682,3143
LA FLORIDA,1,0,0,1,0,134.230365646,3144
LA FLORIDA,1,0,0,1,0,57.653172187,3145
LA FLORIDA,1,0,0,1,0,143.836043885,3147
LA FLORIDA,1,0,0,1,0,18.6179408598,3148
LA FLORIDA,1,0,0,1,0,136.194859207,3155
LA FLORIDA,0,0,0,0,0,6.97866786865,3156
LA FLORIDA,0,0,0,0,0,6.91294324854,3158
LA FLORIDA,1,0,0,1,0,27.1590591853,3128
LA FLORIDA,1,0,0,1,0,167.712802475,3130
LA FLORIDA,1,0,0,1,0,70.6359639104,3132
LA FLORIDA,1,0,0,1,0,123.439121857,3134
LA FLORIDA,1,0,0,1,0,77.3631712336,3136
LA FLORIDA,0,0,0,0,0,157.905352843,3138
LA FLORIDA,1,0,0,1,0,91.9646318911,3142
LA FLORIDA,1,0,0,1,0,60.7022923332,3140
LA FLORIDA,1,0,0,1,0,89.294016683,3150
LA FLORIDA,1,0,0,1,0,111.348983675,3152
LA FLORIDA,1,0,0,1,0,65.0475064019,3157
LA FLORIDA,1,0,0,1,0,55.1999928921,3159
LA FLORIDA,1,0,0,1,0,45.865570728,3161
LA FLORIDA,1,0,0,1,0,104.982872736,3163
LA FLORIDA,1,0,0,1,0,53.2788898286,3165
LA FLORIDA,1,0,0,1,0,57.0937728341,3167
LA FLORIDA,1,0,0,1,0,44.3375989571,3169
LA FLORIDA,1,0,0,1,0,355.356198306,3172
LA FLORIDA,0,0,0,0,0,67.1104178388,3173
LA FLORIDA,1,0,0,1,0,50.3928058189,3174
LA FLORIDA,1,0,0,1,0,85.0771531347,3171
LA FLORIDA,1,0,0,1,0,42.3896134304,3175
LA FLORIDA,1,0,0,1,0,143.000002063,3182
LA FLORIDA,0,0,0,0,0,8.68498835352,3177
LA FLORIDA,0,0,0,0,0,77.1142233697,3179
LA FLORIDA,0,0,0,0,0,151.152590421,3180
LA FLORIDA,0,0,0,0,0,155.885535789,3184
LA FLORIDA,0,0,0,0,1,9.3329922023,3185
LA FLORIDA,1,0,0,1,0,117.017480463,3188
LA FLORIDA,0,0,0,0,0,6.23773523403,3189
LA FLORIDA,1,0,0,1,0,54.5056503693,3190
LA FLORIDA,1,0,0,1,0,88.1930819887,3192
LA FLORIDA,0,0,0,0,0,138.969125452,3194
LA FLORIDA,0,0,0,0,0,81.3843740501,3196
LA FLORIDA,0,0,0,0,0,16.9973736936,3176
LA FLORIDA,0,0,0,0,0,8.65518663678,3178
LA FLORIDA,0,0,0,0,0,10.5613530914,3181
LA FLORIDA,0,0,0,0,0,17.6672671116,3183
LA FLORIDA,0,0,0,0,0,7.09740811959,3187
LA FLORIDA,0,0,0,0,0,211.631623066,3186
LA FLORIDA,0,0,0,0,0,7.76842563492,3191
LA FLORIDA,0,0,0,0,0,9.6711787284,3193
LA FLORIDA,0,0,0,0,0,13.0233773318,3195
LA FLORIDA,1,0,0,1,0,209.961249856,3197
LA FLORIDA,0,0,0,0,0,24.1410706517,3198
LA FLORIDA,0,0,0,0,0,30.4352792043,3199
LA FLORIDA,0,0,0,0,0,77.4565854812,3200
LA FLORIDA,0,0,0,0,0,277.158968351,3202
LA FLORIDA,0,0,0,0,0,12.2038959619,3201
LA FLORIDA,0,0,0,0,0,11.7551707688,3203
LA FLORIDA,0,0,0,0,0,187.90768143,3204
LA FLORIDA,1,0,1,0,0,22.8795767619,3205
SAN JOAQUÍN,1,0,0,1,0,28.561435808,3533
SAN JOAQUÍN,1,0,1,0,0,59.6966912072,3520
SAN JOAQUÍN,1,0,0,1,0,84.2250329595,3521
SAN JOAQUÍN,0,0,0,0,0,119.912304546,3522
SAN JOAQUÍN,0,0,0,0,0,11.7646496447,3523
SAN JOAQUÍN,0,0,0,0,0,142.036728197,3524
SAN JOAQUÍN,0,0,0,0,0,10.7961679516,3525
SAN JOAQUÍN,0,0,0,0,0,84.4887620955,3526
LA GRANJA,0,0,0,0,0,204.261749074,3528
SAN JOAQUÍN,0,0,0,0,0,24.0138437811,3527
LA FLORIDA,1,0,1,0,0,82.080147388,3529
LA FLORIDA,1,0,1,0,0,123.732563669,3531
SAN JOAQUÍN,1,0,0,1,0,13.6949601365,3536
SAN JOAQUÍN,1,0,0,1,0,28.7093460042,3538
SAN JOAQUÍN,1,0,0,1,0,67.1196442986,3540
SAN JOAQUÍN,0,0,0,0,1,10.4475089286,3541
SAN JOAQUÍN,0,0,0,0,0,29.7840810037,3542
MACUL,1,0,0,1,0,15.9306834523,3544
MACUL,1,0,0,1,0,15.5313964059,3546
MACUL,0,0,0,0,0,332.581576791,3548
MACUL,0,0,0,0,0,288.170166256,3550
MACUL,1,0,0,1,0,250.758117235,3552
MACUL,1,0,0,1,0,244.500494765,3554
MACUL,0,0,0,0,0,483.154887449,3556
MACUL,1,0,0,1,0,25.0067537328,3560
LA FLORIDA,0,0,0,0,0,40.0229527618,3530
SAN JOAQUÍN,0,0,0,0,0,33.7004658473,3532
SAN JOAQUÍN,0,0,0,0,0,15.4780397337,3534
SAN JOAQUÍN,0,0,0,0,0,7.96003822342,3539
SAN JOAQUÍN,0,0,0,0,0,11.0066538461,3543
MACUL,0,0,0,0,0,10.1786237593,3545
MACUL,0,0,0,0,0,8.13524291621,3547
MACUL,0,0,0,0,0,14.825961668,3549
MACUL,0,0,0,0,0,38.4093477348,3551
MACUL,0,0,0,0,0,28.2921532218,3553
MACUL,0,0,0,0,0,34.2469569094,3555
MACUL,0,0,0,0,0,25.7048212578,3557
MACUL,0,0,0,0,0,16.4204120252,3559
MACUL,0,0,0,0,0,19.1394654477,3561
MACUL,0,0,0,0,0,540.992820791,3558
MACUL,1,0,0,1,0,26.7972807351,3562
MACUL,0,0,0,0,0,34.0266370194,3563
MACUL,1,0,0,1,0,107.493123615,3564
MACUL,0,0,0,0,0,11.0099763457,3565
MACUL,0,0,0,0,0,11.2455118105,3566
MACUL,0,0,0,0,0,6.428885012,3567
MACUL,0,0,0,0,0,30.7963841295,3568
MACUL,0,0,0,0,0,16.0721591927,3569
SAN JOAQUÍN,0,0,0,0,0,11.9370874355,3575
SAN JOAQUÍN,0,0,0,0,0,64.4853494838,3576
SAN JOAQUÍN,0,0,0,0,0,24.3688740703,3577
SAN JOAQUÍN,1,0,0,1,0,146.143238547,3578
SAN JOAQUÍN,0,0,0,0,0,11.5261769982,3579
SAN JOAQUÍN,1,0,0,1,0,200.830007026,3580
SAN JOAQUÍN,0,0,0,0,0,10.3576796846,3581
SAN JOAQUÍN,0,0,0,0,0,340.378447404,3582
SAN JOAQUÍN,0,0,0,0,0,364.220034566,3570
SAN JOAQUÍN,0,0,0,0,0,10.3218470133,3571
SAN JOAQUÍN,0,0,0,0,0,156.924047849,3572
SAN JOAQUÍN,0,0,0,0,0,10.9791762468,3573
SAN JOAQUÍN,0,0,0,0,0,157.712196522,3574
SAN JOAQUÍN,0,0,0,0,1,8.79963688527,3647
SAN JOAQUÍN,1,0,0,1,0,110.286903121,3649
SAN JOAQUÍN,0,0,0,0,1,9.40410454458,3651
SAN JOAQUÍN,0,0,0,0,0,141.915962447,3653
SAN JOAQUÍN,0,0,0,0,0,112.874017625,3655
SAN JOAQUÍN,0,0,0,0,0,119.454906061,3659
SAN JOAQUÍN,0,0,0,0,1,15.3689174985,3657
SAN JOAQUÍN,0,0,0,0,0,10.3952160645,3661
