comuna,id_2,tipo_inop,op_cr,op_ci,largo_m
SAN RAMÓN,2622,3,0,1,64.3668936012
SAN RAMÓN,2623,0,0,0,6.6442319292
SAN RAMÓN,2624,3,0,1,38.7186682645
SAN RAMÓN,2625,0,0,0,5.44889729049
SAN RAMÓN,2626,3,0,1,41.9117285261
SAN RAMÓN,2627,0,0,0,6.49246357546
SAN RAMÓN,2628,3,0,1,42.5973964284
SAN RAMÓN,2629,0,0,0,3.68648256485
SAN RAMÓN,2630,3,0,1,134.651718016
SAN RAMÓN,2631,0,0,0,4.52892449135
SAN RAMÓN,2632,3,0,1,41.2599633732
SAN RAMÓN,2633,0,0,0,5.02400709127
SAN RAMÓN,2634,3,0,1,41.6952747827
SAN RAMÓN,2635,0,0,0,5.64734035235
SAN RAMÓN,2636,3,0,1,37.6584179607
SAN RAMÓN,2637,0,0,0,6.97050162429
SAN RAMÓN,2638,3,0,1,16.3143127831
SAN RAMÓN,2639,0,0,0,4.02355013497
SAN RAMÓN,2640,3,0,1,109.801874494
SAN RAMÓN,2641,0,0,0,12.2402239644
SAN RAMÓN,2642,3,0,1,163.954963679
SAN RAMÓN,2643,0,0,0,10.1810130359
SAN RAMÓN,2644,3,0,1,130.375813553
SAN RAMÓN,2645,0,0,0,10.1524980116
SAN RAMÓN,2646,3,0,1,36.235460281
SAN RAMÓN,2647,0,0,0,9.96970222742
SAN RAMÓN,2648,3,0,1,37.6091174077
SAN RAMÓN,2649,0,0,0,7.8817910051
SAN RAMÓN,2650,3,0,1,41.2616661393
SAN RAMÓN,2651,0,0,0,5.49525466737
SAN RAMÓN,2652,3,0,1,127.241818473
SAN RAMÓN,2653,0,0,0,9.61387588244
SAN RAMÓN,2654,3,0,1,38.6588752841
SAN RAMÓN,2655,0,0,0,7.90573799741
SAN RAMÓN,2656,3,0,1,38.859271232
SAN RAMÓN,2657,0,0,0,8.17751407583
SAN RAMÓN,2658,3,0,1,35.6896957916
SAN RAMÓN,2659,0,0,0,9.92382743265
SAN RAMÓN,2660,3,0,1,69.4404283416
SAN RAMÓN,2661,0,0,0,11.1910653274
SAN RAMÓN,2662,3,0,1,55.0525310599
SAN RAMÓN,2663,0,0,0,10.3958414179
SAN RAMÓN,2664,3,0,1,79.5082397499
SAN RAMÓN,2665,0,0,0,8.61424199434
SAN RAMÓN,2666,3,0,1,147.698928677
CONCHALÍ,2667,0,0,0,252.847715478
CONCHALÍ,2669,0,0,0,128.547305788
CONCHALÍ,2671,0,0,0,94.5839346346
CONCHALÍ,2673,0,0,0,90.2322805061
CONCHALÍ,2675,0,0,0,44.0517258815
CONCHALÍ,2677,0,0,0,44.4503873001
CONCHALÍ,2679,0,0,0,37.6246706753
CONCHALÍ,2681,0,0,0,39.9446515272
CONCHALÍ,2683,0,0,0,44.7070430231
CONCHALÍ,2685,0,0,0,95.1748471128
CONCHALÍ,2687,0,0,0,34.7094851525
CONCHALÍ,2689,0,0,0,13.9383422867
CONCHALÍ,2668,0,1,0,16.9601053995
CONCHALÍ,2670,0,1,0,15.8838620823
CONCHALÍ,2672,0,1,0,9.11153805837
CONCHALÍ,2674,0,1,0,8.50893117702
CONCHALÍ,2676,0,1,0,15.9650521417
CONCHALÍ,2678,0,1,0,7.75185207824
CONCHALÍ,2680,0,1,0,10.2746275052
CONCHALÍ,2682,0,1,0,10.1798244093
CONCHALÍ,2684,0,1,0,14.319214801
CONCHALÍ,2686,0,1,0,10.6729988295
CONCHALÍ,2688,0,1,0,7.9565271948
LO PRADO,2940,1,0,1,138.60739168
LO PRADO,2941,0,1,0,9.68510195482
LO PRADO,2942,1,0,1,14.4463000009
LO PRADO,2943,0,1,0,6.99221218511
LO PRADO,2944,1,0,1,42.473208202
LO PRADO,2945,0,1,0,11.6159478791
LO PRADO,2946,1,0,1,47.1754371714
LO PRADO,2948,0,1,0,12.0910787236
LO PRADO,2950,1,0,1,165.933585282
LO PRADO,2952,0,1,0,11.5931484805
LO PRADO,2953,1,0,1,31.1155052257
LO PRADO,2954,0,1,0,16.204946197
LO PRADO,2955,1,0,1,138.265993449
LO PRADO,2956,0,1,0,16.1121972018
LO PRADO,2957,1,0,1,53.1806091775
LO PRADO,2958,0,0,0,15.4118088953
LO PRADO,2947,1,0,1,139.345130694
LO PRADO,2949,0,0,0,7.28090958342
LO PRADO,2951,1,0,1,40.8784140904
LO PRADO,2959,0,1,0,14.0236240784
LO PRADO,2960,1,0,1,123.693183012
LO PRADO,2938,0,1,0,12.3176986178
LO PRADO,2937,1,0,1,48.1079494503
LO PRADO,2936,0,1,0,11.1125000007
LO PRADO,2935,1,0,1,56.6919078055
LO PRADO,2934,0,1,0,12.7599232479
LO PRADO,2933,1,0,1,107.738807989
LO PRADO,2932,0,0,0,12.5044336896
LO PRADO,2931,1,0,1,18.4177368656
LO PRADO,2930,0,1,0,10.5881613988
LO PRADO,2929,1,0,1,176.437960656
LO PRADO,2928,0,1,0,12.1316579654
LO PRADO,2927,1,0,1,122.411056609
LO PRADO,2926,0,0,0,11.55860765
LO PRADO,2925,1,0,1,185.844799985
LA GRANJA,3016,0,1,0,14.8710288437
LA GRANJA,3017,0,0,0,205.911250197
LA GRANJA,3018,0,1,0,10.4255532123
LA GRANJA,3019,0,0,0,95.5209908794
LA GRANJA,3020,0,1,0,14.5804000562
LA GRANJA,3021,0,0,0,255.715013044
LA GRANJA,3022,4,0,1,47.4479875574
LA GRANJA,3023,0,1,0,7.00253340261
LA GRANJA,3024,4,0,1,43.1148056429
LA GRANJA,3025,0,1,0,7.30754311466
LA GRANJA,3026,4,0,1,43.9584122274
LA GRANJA,3027,0,1,0,6.99832980774
LA GRANJA,3028,4,0,1,39.2651106512
LA GRANJA,3029,0,1,0,11.2081333895
LA GRANJA,3030,4,0,1,41.5013704059
LA GRANJA,3031,0,1,0,5.55703392301
LA GRANJA,3032,4,0,1,44.4274802608
LA GRANJA,3033,0,1,0,5.73374938493
LA GRANJA,3034,4,0,1,45.1268931932
LA GRANJA,3035,0,1,0,3.38638967823
LA GRANJA,3036,4,0,1,49.6217949872
LA GRANJA,3037,0,1,0,5.68244983904
LA GRANJA,3038,4,0,1,48.469376348
LA GRANJA,3039,0,1,0,4.16516128097
LA GRANJA,3040,4,0,1,45.6251797813
LA GRANJA,3041,0,1,0,5.3250906142
LA GRANJA,3042,4,0,1,86.1544413491
LA GRANJA,3043,0,1,0,6.28629099711
LA GRANJA,3044,4,0,1,44.0038351566
LA GRANJA,3045,0,1,0,5.2593989633
LA GRANJA,3046,4,0,1,45.6035565561
LA GRANJA,3047,0,1,0,5.35079342263
LA GRANJA,3048,4,0,1,39.2047199102
LA GRANJA,3049,0,1,0,4.16514381196
LA GRANJA,3050,4,0,1,67.4923685481
LA GRANJA,3051,0,1,0,4.03484590095
LA GRANJA,3052,4,0,1,13.1438400883
LA GRANJA,3015,0,0,0,158.238933759
PROVIDENCIA,3013,4,0,1,51.875820061
PROVIDENCIA,3012,0,0,0,38.9334870491
PROVIDENCIA,3011,4,0,1,167.587207901
PROVIDENCIA,3010,0,0,0,12.653983563
PROVIDENCIA,3009,4,0,1,5.20227469205
PROVIDENCIA,3008,0,1,0,12.0801741748
PROVIDENCIA,3007,4,0,1,97.8996984663
PROVIDENCIA,3006,0,0,0,16.939491016
PROVIDENCIA,3005,4,0,1,29.0401320595
PROVIDENCIA,3004,0,0,0,11.4918418172
PROVIDENCIA,3003,4,0,1,54.9917028869
PROVIDENCIA,3002,0,0,0,23.8278831978
PROVIDENCIA,3001,4,0,1,92.4556206315
PROVIDENCIA,3000,4,0,1,6.55849258534
PROVIDENCIA,2999,0,0,0,16.3387933491
PROVIDENCIA,2998,4,0,1,202.682176844
PROVIDENCIA,2997,0,0,0,16.332726401
PROVIDENCIA,2996,4,0,1,137.851548468
PROVIDENCIA,2995,0,0,0,16.7338956656
PROVIDENCIA,2994,4,0,1,199.308743122
PROVIDENCIA,2993,0,0,0,15.7303047008
PROVIDENCIA,2992,0,0,0,174.322327159
PROVIDENCIA,2991,0,0,0,14.0764756284
PROVIDENCIA,2990,0,0,0,188.491703008
PROVIDENCIA,2989,0,0,0,19.2581676826
PROVIDENCIA,2988,0,0,0,273.176757534
PROVIDENCIA,2987,0,0,0,15.0682315687
PROVIDENCIA,2986,0,0,0,165.586667655
PROVIDENCIA,2985,0,0,0,13.4434256441
PROVIDENCIA,2984,0,0,0,73.0081229011
PROVIDENCIA,2983,0,0,0,11.8627789743
PROVIDENCIA,2982,0,0,0,70.6823464932
PROVIDENCIA,2981,0,0,0,22.3298240937
PROVIDENCIA,2980,0,0,0,81.1799969889
PROVIDENCIA,2979,0,0,0,12.2456599905
PROVIDENCIA,2978,0,0,0,77.9029863394
PROVIDENCIA,2977,0,0,0,13.477865651
PROVIDENCIA,2976,0,0,0,75.2430084364
PROVIDENCIA,2975,0,0,0,12.3545146895
PROVIDENCIA,2974,0,0,0,75.7996457713
PROVIDENCIA,2973,0,0,0,12.1899230821
PROVIDENCIA,2972,0,0,0,105.267414266
PROVIDENCIA,2971,0,0,0,24.1843999047
PROVIDENCIA,2970,0,0,0,139.553263433
PROVIDENCIA,2969,0,0,0,21.4250004313
PROVIDENCIA,2968,0,0,0,83.9368263624
PROVIDENCIA,2967,0,0,0,19.2770707009
PROVIDENCIA,2966,0,0,0,74.8383897205
PROVIDENCIA,2965,0,0,0,16.546904009
PROVIDENCIA,2964,0,0,0,169.254069762
PROVIDENCIA,2963,0,0,0,13.1016009574
PROVIDENCIA,2962,0,0,0,128.608855076
LA GRANJA,3053,4,0,1,183.724210563
LA GRANJA,3054,0,1,0,9.41446998987
LA GRANJA,3055,4,0,1,123.450013629
LA GRANJA,3056,0,1,0,6.59235404716
LA GRANJA,3057,4,0,1,43.3852420454
LA GRANJA,3058,0,1,0,7.66699581965
LA GRANJA,3059,4,0,1,101.344758677
LA GRANJA,3060,0,1,0,5.89831612037
LA GRANJA,3061,4,0,1,98.7533127878
LA GRANJA,3062,0,1,0,7.32692822431
LA GRANJA,3063,4,0,1,118.43496113
LA GRANJA,3065,4,0,1,102.107974364
LA GRANJA,3064,0,0,0,7.82958688618
LA FLORIDA,3066,3,0,1,42.4731184983
LA FLORIDA,3070,0,0,0,6.08693794452
LA FLORIDA,3072,0,0,0,5.29335358535
LA FLORIDA,3071,3,0,1,28.9731082693
LA FLORIDA,3073,3,0,1,37.0454800418
LA FLORIDA,3074,0,1,0,8.21169738912
LA FLORIDA,3075,3,0,1,43.0241976367
LA FLORIDA,3076,0,0,0,6.61592294767
LA FLORIDA,3077,3,0,1,22.2312971235
LA FLORIDA,3078,0,1,0,14.2882125216
LA FLORIDA,3080,0,1,0,13.6261
LA FLORIDA,3079,3,0,1,39.4248978945
LA FLORIDA,3081,3,0,1,56.5148736157
LA FLORIDA,3083,3,0,1,109.431412401
LA FLORIDA,3082,0,1,0,8.60297008968
LA FLORIDA,3084,0,1,0,19.3218484055
LA FLORIDA,3085,3,0,1,96.7111906034
LA FLORIDA,3086,0,1,0,12.438214756
LA FLORIDA,3087,3,0,1,64.6994559755
LA FLORIDA,3088,0,1,0,10.8479000004
LA FLORIDA,3089,3,0,1,25.0157975825
LA FLORIDA,3090,0,1,0,27.2533835453
LA FLORIDA,3091,3,0,1,232.060049642
LA FLORIDA,3092,0,1,0,12.4353999998
LA FLORIDA,3093,3,0,1,362.44490418
LA FLORIDA,3094,0,0,0,13.6561913622
LA FLORIDA,3095,3,0,1,75.1778661157
LA FLORIDA,3097,3,0,1,90.5035420085
LA FLORIDA,3096,0,1,0,30.3758593609
LA FLORIDA,3098,0,1,0,13.1251074071
LA FLORIDA,3100,0,1,0,5.40165003864
LA FLORIDA,3099,3,0,1,49.7418125177
LA FLORIDA,3101,3,0,1,107.479644337
LA FLORIDA,3103,3,0,1,107.00064376
LA FLORIDA,3105,3,0,1,102.711990724
LA FLORIDA,3107,3,0,1,105.092819826
LA FLORIDA,3109,3,0,1,109.380037039
LA FLORIDA,3111,3,0,1,108.213849794
LA FLORIDA,3113,3,0,1,107.638436894
LA FLORIDA,3115,3,0,1,104.619510761
LA FLORIDA,3117,3,0,1,104.619411524
LA FLORIDA,3119,3,0,1,106.083692193
LA FLORIDA,3121,3,0,1,108.902815633
LA FLORIDA,3123,3,0,1,107.315669673
LA FLORIDA,3125,3,0,1,110.03976911
LA FLORIDA,3127,3,0,1,37.6820507386
LA FLORIDA,3102,0,1,0,14.2884824661
LA FLORIDA,3104,0,1,0,12.8586999997
LA FLORIDA,3106,0,1,0,13.1772556851
LA FLORIDA,3108,0,1,0,15.875
LA FLORIDA,3110,0,1,0,10.1649597271
LA FLORIDA,3112,0,1,0,10.574459321399999
LA FLORIDA,3114,0,1,0,14.4602492609
LA FLORIDA,3116,0,1,0,15.8781746826
LA FLORIDA,3118,0,1,0,14.6748127648
LA FLORIDA,3120,0,1,0,11.2724171934
LA FLORIDA,3122,0,1,0,13.675557564
LA FLORIDA,3124,0,1,0,11.2724171935
LA FLORIDA,3126,0,1,0,10.8136603423
LA FLORIDA,3133,0,0,0,5.97476616519
LA FLORIDA,3137,0,1,0,11.0695872322
LA FLORIDA,3139,0,1,0,12.4304492291
LA FLORIDA,3141,0,0,0,7.87095215703
LA FLORIDA,3143,0,1,0,11.7356754682
LA FLORIDA,3144,2,0,1,134.230365646
LA FLORIDA,3145,2,0,1,57.653172187
LA FLORIDA,3147,2,0,1,143.836043885
LA FLORIDA,3148,2,0,1,18.6179408598
LA FLORIDA,3155,2,0,1,136.194859207
LA FLORIDA,3156,0,0,0,6.97866786865
LA FLORIDA,3158,0,0,0,6.91294324854
LA FLORIDA,3128,2,0,1,27.1590591853
LA FLORIDA,3130,2,0,1,167.712802475
LA FLORIDA,3132,2,0,1,70.6359639104
LA FLORIDA,3134,2,0,1,123.439121857
LA FLORIDA,3136,2,0,1,77.3631712336
LA FLORIDA,3138,0,0,0,157.905352843
LA FLORIDA,3142,2,0,1,91.9646318911
LA FLORIDA,3140,2,0,1,60.7022923332
LA FLORIDA,3150,2,0,1,89.294016683
LA FLORIDA,3152,2,0,1,111.348983675
LA FLORIDA,3157,2,0,1,65.0475064019
LA FLORIDA,3159,2,0,1,55.1999928921
LA FLORIDA,3161,2,0,1,45.865570728
LA FLORIDA,3163,2,0,1,104.982872736
LA FLORIDA,3165,2,0,1,53.2788898286
LA FLORIDA,3167,2,0,1,57.0937728341
LA FLORIDA,3169,2,0,1,44.3375989571
LA FLORIDA,3172,2,0,1,355.356198306
LA FLORIDA,3173,0,0,0,67.1104178388
LA FLORIDA,3174,2,0,1,50.3928058189
LA FLORIDA,3171,2,0,1,85.0771531347
LA FLORIDA,3175,2,0,1,42.3896134304
LA FLORIDA,3182,2,0,1,143.000002063
LA FLORIDA,3177,0,0,0,8.68498835352
LA FLORIDA,3179,0,0,0,77.1142233697
LA FLORIDA,3180,0,0,0,151.152590421
LA FLORIDA,3184,0,0,0,155.885535789
LA FLORIDA,3185,0,1,0,9.3329922023
LA FLORIDA,3188,2,0,1,117.017480463
LA FLORIDA,3189,0,0,0,6.23773523403
LA FLORIDA,3190,2,0,1,54.5056503693
LA FLORIDA,3192,2,0,1,88.1930819887
LA FLORIDA,3194,0,0,0,138.969125452
LA FLORIDA,3196,0,0,0,81.3843740501
LA FLORIDA,3176,0,0,0,16.9973736936
LA FLORIDA,3178,0,0,0,8.65518663678
LA FLORIDA,3181,0,0,0,10.5613530914
LA FLORIDA,3183,0,0,0,17.6672671116
LA FLORIDA,3187,0,0,0,7.09740811959
LA FLORIDA,3186,0,0,0,211.631623066
LA FLORIDA,3191,0,0,0,7.76842563492
LA FLORIDA,3193,0,0,0,9.6711787284
LA FLORIDA,3195,0,0,0,13.0233773318
LA FLORIDA,3197,2,0,1,209.961249856
LA FLORIDA,3198,0,0,0,24.1410706517
LA FLORIDA,3199,0,0,0,30.4352792043
LA FLORIDA,3200,0,0,0,77.4565854812
LA FLORIDA,3202,0,0,0,277.158968351
LA FLORIDA,3201,0,0,0,12.2038959619
LA FLORIDA,3203,0,0,0,11.7551707688
LA FLORIDA,3204,0,0,0,187.90768143
LA FLORIDA,3205,3,0,1,22.8795767619
SAN JOAQUÍN,3533,2,0,1,28.561435808
SAN JOAQUÍN,3520,3,0,1,59.6966912072
SAN JOAQUÍN,3521,2,0,1,84.2250329595
SAN JOAQUÍN,3522,0,0,0,119.912304546
SAN JOAQUÍN,3523,0,0,0,11.7646496447
SAN JOAQUÍN,3524,0,0,0,142.036728197
SAN JOAQUÍN,3525,0,0,0,10.7961679516
SAN JOAQUÍN,3526,0,0,0,84.4887620955
LA GRANJA,3528,0,0,0,204.261749074
SAN JOAQUÍN,3527,0,0,0,24.0138437811
LA FLORIDA,3529,3,0,1,82.080147388
LA FLORIDA,3531,3,0,1,123.732563669
SAN JOAQUÍN,3536,2,0,1,13.6949601365
SAN JOAQUÍN,3538,2,0,1,28.7093460042
SAN JOAQUÍN,3540,2,0,1,67.1196442986
SAN JOAQUÍN,3541,0,1,0,10.4475089286
SAN JOAQUÍN,3542,0,0,0,29.7840810037
MACUL,3544,2,0,1,15.9306834523
MACUL,3546,2,0,1,15.5313964059
MACUL,3548,0,0,0,332.581576791
MACUL,3550,0,0,0,288.170166256
MACUL,3552,2,0,1,250.758117235
MACUL,3554,2,0,1,244.500494765
MACUL,3556,0,0,0,483.154887449
MACUL,3560,2,0,1,25.0067537328
LA FLORIDA,3530,0,0,0,40.0229527618
SAN JOAQUÍN,3532,0,0,0,33.7004658473
SAN JOAQUÍN,3534,0,0,0,15.4780397337
SAN JOAQUÍN,3539,0,0,0,7.96003822342
SAN JOAQUÍN,3543,0,0,0,11.0066538461
MACUL,3545,0,0,0,10.1786237593
MACUL,3547,0,0,0,8.13524291621
MACUL,3549,0,0,0,14.825961668
MACUL,3551,0,0,0,38.4093477348
MACUL,3553,0,0,0,28.2921532218
MACUL,3555,0,0,0,34.2469569094
MACUL,3557,0,0,0,25.7048212578
MACUL,3559,0,0,0,16.4204120252
MACUL,3561,0,0,0,19.1394654477
MACUL,3558,0,0,0,540.992820791
MACUL,3562,2,0,1,26.7972807351
MACUL,3563,0,0,0,34.0266370194
MACUL,3564,2,0,1,107.493123615
MACUL,3565,0,0,0,11.0099763457
MACUL,3566,0,0,0,11.2455118105
MACUL,3567,0,0,0,6.428885012
MACUL,3568,0,0,0,30.7963841295
MACUL,3569,0,0,0,16.0721591927
SAN JOAQUÍN,3575,0,0,0,11.9370874355
SAN JOAQUÍN,3576,0,0,0,64.4853494838
SAN JOAQUÍN,3577,0,0,0,24.3688740703
SAN JOAQUÍN,3578,2,0,1,146.143238547
SAN JOAQUÍN,3579,0,0,0,11.5261769982
SAN JOAQUÍN,3580,2,0,1,200.830007026
SAN JOAQUÍN,3581,0,0,0,10.3576796846
SAN JOAQUÍN,3582,0,0,0,340.378447404
SAN JOAQUÍN,3570,0,0,0,364.220034566
SAN JOAQUÍN,3571,0,0,0,10.3218470133
SAN JOAQUÍN,3572,0,0,0,156.924047849
SAN JOAQUÍN,3573,0,0,0,10.9791762468
SAN JOAQUÍN,3574,0,0,0,157.712196522
SAN JOAQUÍN,3647,0,1,0,8.79963688527
SAN JOAQUÍN,3649,2,0,1,110.286903121
SAN JOAQUÍN,3651,0,1,0,9.40410454458
SAN JOAQUÍN,3653,0,0,0,141.915962447
SAN JOAQUÍN,3655,0,0,0,112.874017625
SAN JOAQUÍN,3659,0,0,0,119.454906061
SAN JOAQUÍN,3657,0,1,0,15.3689174985
SAN JOAQUÍN,3661,0,0,0,10.3952160645
SAN JOAQUÍN,3663,2,0,1,109.411029775
SAN JOAQUÍN,3678,2,0,1,83.5848837577
SAN JOAQUÍN,3680,0,1,0,6.76752265439
SAN JOAQUÍN,3682,2,0,1,133.39463938
SAN JOAQUÍN,3684,0,0,0,14.6697664203
SAN JOAQUÍN,3686,2,0,1,152.195223199
SAN JOAQUÍN,3688,0,1,0,6.03259999957
SAN JOAQUÍN,3690,2,0,1,23.6547321596
SAN JOAQUÍN,3691,0,1,0,17.3237902051
SAN JOAQUÍN,3692,2,0,1,44.611296003
SAN JOAQUÍN,3693,0,1,0,4.67590873009
SAN JOAQUÍN,3694,2,0,1,68.6116492814
SAN JOAQUÍN,3695,0,1,0,6.14660563278
SAN JOAQUÍN,3696,2,0,1,42.0458798108
SAN JOAQUÍN,3697,0,0,0,13.1301251244
SAN JOAQUÍN,3698,2,0,1,70.4073395244
SAN JOAQUÍN,3699,0,1,0,8.16635827329
SAN JOAQUÍN,3700,2,0,1,51.889601764
SAN JOAQUÍN,3701,0,1,0,6.0408494847
SAN JOAQUÍN,3702,2,0,1,38.1993386452
SAN JOAQUÍN,3703,0,1,0,8.80012025166
SAN JOAQUÍN,3704,2,0,1,47.1044987535
SAN JOAQUÍN,3705,0,1,0,5.65790679296
SAN JOAQUÍN,3706,2,0,1,56.4926297796
SAN JOAQUÍN,3707,0,1,0,10.3765585403
SAN JOAQUÍN,3708,2,0,1,39.7440059973
SAN JOAQUÍN,3709,0,1,0,8.04339999985
SAN JOAQUÍN,3710,2,0,1,12.7861273997
SAN JOAQUÍN,3633,2,0,1,82.9692767811
SAN JOAQUÍN,3637,2,0,1,76.760341938
SAN JOAQUÍN,3635,0,1,0,7.93860249288
SAN JOAQUÍN,3639,0,1,0,7.2098999992
SAN JOAQUÍN,3645,2,0,1,64.4270487364
SAN JOAQUÍN,3641,2,0,1,52.1558951939
SAN JOAQUÍN,3643,0,1,0,7.6251858261
LA FLORIDA,3712,0,0,0,19.4756650826
SAN JOAQUÍN,3535,0,0,0,17.3461539975
LA FLORIDA,3716,0,0,0,24.74678803
LA FLORIDA,3717,2,0,1,137.81472972
LA FLORIDA,3718,0,0,0,10.5564250005
LA FLORIDA,3719,2,0,1,138.822881712
LA FLORIDA,3720,0,0,0,28.1784133757
LA FLORIDA,3721,2,0,1,190.4517461
LA FLORIDA,3722,0,0,0,18.8401804456
LA FLORIDA,3723,2,0,1,270.907227367
LA FLORIDA,3724,2,0,1,258.256285866
LA FLORIDA,3725,0,0,0,211.860947456
LA FLORIDA,3726,0,0,0,19.2852364032
LA FLORIDA,3727,2,0,1,298.244559673
LA FLORIDA,3737,0,1,0,5.69123060477
LA FLORIDA,3738,2,0,1,9.25855559729
LA FLORIDA,3739,0,0,0,10.6238373466
LA FLORIDA,3740,0,0,0,16.7029347675
LA FLORIDA,3735,0,0,0,115.629627494
LA FLORIDA,3736,2,0,1,142.50868949
LA FLORIDA,3741,2,0,1,14.2721324302
LA FLORIDA,3742,0,1,0,13.0283452538
LA FLORIDA,3713,0,0,0,87.1018693178
LA FLORIDA,3714,0,0,0,8.46041448837
LA FLORIDA,3715,2,0,1,131.017371418
LA FLORIDA,3743,2,0,1,121.799794137
LA FLORIDA,3744,0,0,0,9.86849239362
LA FLORIDA,3747,0,0,0,10.9337332003
LA FLORIDA,3749,0,1,0,6.58809999935
LA FLORIDA,3751,0,0,0,12.3123123754
LA FLORIDA,3752,2,0,1,38.6819884184
LA FLORIDA,3624,0,1,0,7.80467516513
LA FLORIDA,3626,0,0,0,10.1183397833
LA FLORIDA,3627,0,0,0,7.21792835164
LA FLORIDA,3629,0,1,0,6.13043092278
LA FLORIDA,3630,2,0,1,26.257341332
LA FLORIDA,3631,0,1,0,5.51358854113
LA FLORIDA,3634,0,0,0,4.92386140399
LA FLORIDA,3636,2,0,1,101.728744918
LA FLORIDA,3640,2,0,1,117.72431847
LA FLORIDA,3658,0,1,0,7.76133464355
LA FLORIDA,3667,0,1,0,6.68092352492
LA FLORIDA,3679,0,0,0,7.82948821066
LA FLORIDA,3687,0,1,0,16.6083759606
LA FLORIDA,3685,0,0,0,247.367642749
LA FLORIDA,3745,2,0,1,89.8211398875
LA FLORIDA,3748,2,0,1,36.1862097605
LA FLORIDA,3750,2,0,1,40.1505402694
LA FLORIDA,3625,2,0,1,35.2666153139
LA FLORIDA,3746,2,0,1,37.8626452749
LA FLORIDA,3628,2,0,1,25.1830504349
LA FLORIDA,3632,2,0,1,57.3881174109
LA FLORIDA,3644,2,0,1,10.5102666621
LA FLORIDA,3642,0,0,0,7.96956834494
LA FLORIDA,3646,0,0,0,10.8746898678
LA FLORIDA,3638,0,1,0,11.6842796286
LA FLORIDA,3648,2,0,1,231.185324682
LA FLORIDA,3650,0,0,0,12.8423504213
LA FLORIDA,3654,0,1,0,14.8091552328
LA FLORIDA,3652,2,0,1,115.633707581
LA FLORIDA,3656,0,0,0,46.3995116586
LA FLORIDA,3660,0,0,0,101.222546745
LA FLORIDA,3662,0,0,0,10.5308121786
LA FLORIDA,3665,0,0,0,110.153199575
LA FLORIDA,3669,0,0,0,50.2656363279
LA FLORIDA,3671,0,0,0,10.8824174541
LA FLORIDA,3673,0,0,0,53.6576707753
LA FLORIDA,3677,0,0,0,106.215703791
LA FLORIDA,3675,0,1,0,9.2808091187
LA FLORIDA,3681,0,0,0,159.808409939
LA FLORIDA,3683,0,0,0,44.2225303099
LA FLORIDA,3689,0,0,0,334.995977392
LA FLORIDA,3754,0,0,0,365.902798729
SAN JOAQUÍN,3755,0,0,0,252.898358547
SAN JOAQUÍN,3756,0,1,0,13.4941812182
SAN JOAQUÍN,3757,0,0,0,127.756802474
SAN JOAQUÍN,3765,0,0,0,276.807878396
SAN JOAQUÍN,3767,0,0,0,319.777783964
SAN JOAQUÍN,3770,0,1,0,7.02481218107
SAN JOAQUÍN,3772,0,1,0,7.25682324772
SAN JOAQUÍN,3769,0,0,0,152.893386592
SAN JOAQUÍN,3773,0,0,0,309.712126399
SAN JOAQUÍN,3766,0,0,0,8.05585078616
SAN JOAQUÍN,3768,0,0,0,9.72254820206
SAN JOAQUÍN,3771,0,0,0,4.48766816544
SAN JOAQUÍN,3774,0,0,0,41.5926000001
SAN JOAQUÍN,3776,0,0,0,4.28918140605
SAN JOAQUÍN,3778,0,0,0,20.2286801519
SAN JOAQUÍN,3786,0,0,0,42.5121553261
SAN JOAQUÍN,3788,0,0,0,43.7750989517
SAN JOAQUÍN,3790,0,0,0,45.4686600134
SAN JOAQUÍN,3805,0,0,0,37.3791819029
SAN JOAQUÍN,3780,0,0,0,37.4922757709
SAN JOAQUÍN,3782,0,0,0,40.7842998729
SAN JOAQUÍN,3784,0,0,0,41.736803585
SAN JOAQUÍN,3792,0,0,0,46.4511972738
SAN JOAQUÍN,3794,0,0,0,43.6540712185
SAN JOAQUÍN,3797,0,0,0,43.6009293137
SAN JOAQUÍN,3801,0,0,0,34.2531554074
SAN JOAQUÍN,3799,0,0,0,52.6823726275
SAN JOAQUÍN,3803,0,0,0,39.8467220096
SAN JOAQUÍN,3807,0,0,0,26.9305384156
SAN JOAQUÍN,3809,0,0,0,38.7380282631
SAN JOAQUÍN,3811,0,0,0,145.260850993
SAN JOAQUÍN,3775,0,0,0,7.1455625479
SAN JOAQUÍN,3777,0,0,0,7.21571364257
SAN JOAQUÍN,3779,0,0,0,10.5231709163
SAN JOAQUÍN,3781,0,0,0,10.2255653972
SAN JOAQUÍN,3783,0,0,0,9.44269019487
SAN JOAQUÍN,3785,0,0,0,11.2757498057
SAN JOAQUÍN,3787,0,0,0,10.5363080673
SAN JOAQUÍN,3789,0,0,0,9.58432400777
SAN JOAQUÍN,3791,0,1,0,11.1498803434
SAN JOAQUÍN,3793,0,0,0,14.4941445077
SAN JOAQUÍN,3795,0,0,0,18.0163953254
SAN JOAQUÍN,3796,0,0,0,15.8064304016
SAN JOAQUÍN,3798,0,0,0,16.2267040705
SAN JOAQUÍN,3800,0,0,0,15.3824181438
SAN JOAQUÍN,3802,0,1,0,15.1421017081
SAN JOAQUÍN,3804,0,1,0,14.5392814897
SAN JOAQUÍN,3806,0,0,0,11.6440717213
SAN JOAQUÍN,3808,0,0,0,13.5022000018
